blockchain,nft_contract_address,project_contract_address,token_id,evt_type,trade_category,trade_type,tx_hash,block_time,block_number,amount_raw,amount_original,amount_usd,currency_contract,currency_symbol,project,number_of_items,tx_from,tx_to
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,3928,Trade,Buy,secondary,0x2710106f15cb96eba5264171d95756dbe7a9b941c86b928b0079ee35d763e876,2023-11-20 14:06:35.000 UTC,18613487,203700000000000000,0.2037,411.225486,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x82bbcac5a8b81368a4a96f0265cb40e46020a1e1,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0xf105c766af358ae7ddea36effa86c96ed5ad2a56,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,552,Trade,Buy,secondary,0x237fe60bffd3da9c94827b318e821de579f35ccdbf390e9a15b7289cb6d4017d,2023-11-20 14:06:47.000 UTC,18613488,5500000000000000,0.0055,11.10329,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0xfc46f4db21ac1c26d70630cae0b9fc093b48bc67,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0xf105c766af358ae7ddea36effa86c96ed5ad2a56,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,553,Trade,Buy,secondary,0x237fe60bffd3da9c94827b318e821de579f35ccdbf390e9a15b7289cb6d4017d,2023-11-20 14:06:47.000 UTC,18613488,5500000000000000,0.0055,11.10329,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0xfc46f4db21ac1c26d70630cae0b9fc093b48bc67,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0xdf1d852febf9d780343eb7d4ce732db678b78581,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,5163,Trade,buy,single item trade,0x428eb45bee2b7b124b645206472ecb35ef79c1dac32c3f92146e45702bb5872c,2023-11-20 14:06:47.000 UTC,18613488,139990000000000000,0.13999,282.6090122,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x6bc75517d7332bcb0a55c6c050000733f0a5bee3,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,4095,Trade,Buy,secondary,0xa738adbbfb5d3942751d59c9f1fe5c8059be7236c09eb8d37639a31192f518ba,2023-11-20 14:06:59.000 UTC,18613489,210000000000000000,0.21,423.94379999999995,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x475b630e22a5e43b19c9a6faeb78e6183647edb1,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,4395,Trade,Buy,secondary,0xa738adbbfb5d3942751d59c9f1fe5c8059be7236c09eb8d37639a31192f518ba,2023-11-20 14:06:59.000 UTC,18613489,204900000000000000,0.2049,413.64802199999997,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x475b630e22a5e43b19c9a6faeb78e6183647edb1,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1753,Trade,buy,single item trade,0xa65779d655c207df496ba92cb5dde5878a6cae49d80960ab9ab373bfc7692240,2023-11-20 14:06:59.000 UTC,18613489,215000000000000000,0.215,434.0377,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x29c8c3ae4a3ce83c6871109b7ff1464a2b8ca7d0,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x582048c4077a34e7c3799962f1f8c5342a3f4b12,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1229,Trade,buy,single item trade,0x2160ce88e7a50eec83df79b1d12bec62b7b60c73386949598336df03d7eb8185,2023-11-20 14:07:11.000 UTC,18613490,40000000000000000,0.04,80.7512,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xcf53372b1554b2074159178146d7cf43e49577b2,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0xdf1d852febf9d780343eb7d4ce732db678b78581,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1322,Trade,buy,single item trade,0x3380a638376e793521247571088bb41a14fe13135956bec6cdbfb01ee5998100,2023-11-20 14:07:11.000 UTC,18613490,139000000000000000,0.139,280.61042000000003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xa6004c76fc5f38c9c8eed90ca2eeb7b88b33491b,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,1768,Trade,Buy,secondary,0x03f90b7ad5705c4247f127e47d37620fd3eb55ea747786aa8c5acf301df1bbca,2023-11-20 14:07:23.000 UTC,18613491,38000000000000000,0.038,76.71364,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x4155f4d3117b64c2f230c9a7e1aff78b538e170f,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,3016,Trade,Buy,secondary,0x03f90b7ad5705c4247f127e47d37620fd3eb55ea747786aa8c5acf301df1bbca,2023-11-20 14:07:23.000 UTC,18613491,38000000000000000,0.038,76.71364,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x4155f4d3117b64c2f230c9a7e1aff78b538e170f,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x1b829b926a14634d36625e60165c0770c09d02b2,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,1010092,Trade,Buy,secondary,0xc3303e380e6c58d4c789f85145689659b43cbec7964193f8c2d6449302c631dc,2023-11-20 14:07:23.000 UTC,18613491,348000000000000000,0.348,702.53544,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0xc9af0ca813ec36a461753eb0efa00e23b8ad56a2,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1826,Trade,buy,single item trade,0xca32bd27146b0a98d28946d9b107a4923eac838691592fae77b419e12d15dcb9,2023-11-20 14:07:23.000 UTC,18613491,222000000000000000,0.222,448.16916,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x8b3ed5d38e3f12d936611181f97a7f359ddcf5d0,0x39da41747a83aee658334415666f3ef92dd0d541
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1416,Trade,buy,single item trade,0xca32bd27146b0a98d28946d9b107a4923eac838691592fae77b419e12d15dcb9,2023-11-20 14:07:23.000 UTC,18613491,220000000000000000,0.22,444.1316,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x8b3ed5d38e3f12d936611181f97a7f359ddcf5d0,0x39da41747a83aee658334415666f3ef92dd0d541
ethereum,0xf661d58cfe893993b11d53d11148c4650590c692,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,73,Trade,buy,single item trade,0xbd424dbb72ab61d9eec89d7d941c746b43324b65d3d26efd2882965f36a5fe74,2023-11-20 14:07:35.000 UTC,18613492,50000000000000000,0.05,100.93900000000001,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x1ab3f93c1019adf9fc33681b7cf7f524e40a4716,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0xdf1d852febf9d780343eb7d4ce732db678b78581,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,3686,Trade,offer accepted,single item trade,0x8560bd97e9bd33aab7fb574a6fce5c61655bcb3a80825dd9c19bb83a14fd94fb,2023-11-20 14:07:35.000 UTC,18613492,5000000000000000000,5,10093.9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,opensea,1,0x794b4fb5af3076a6a9a01250cc23592c75c90fed,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x025bf91f3fd8c5ff7090ff50f0f35e55105eaf9d,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,452,Trade,buy,single item trade,0x30eea17318ad65ec04dc1dd0321345c0534940846309ae094008c32dd15ff997,2023-11-20 14:07:35.000 UTC,18613492,9200000000000000,0.0092,18.572776,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x4364ffb3813ef603284432fa523818dc34b100c3,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,7089,Trade,Sell,secondary,0x590b69a5e24aed2c61c26a31378b8632b88ed45539c54165e78ae77a1d35b6d1,2023-11-20 14:07:59.000 UTC,18613494,30000000000000000,0.03,60.563399999999994,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,4870,Trade,Sell,secondary,0x590b69a5e24aed2c61c26a31378b8632b88ed45539c54165e78ae77a1d35b6d1,2023-11-20 14:07:59.000 UTC,18613494,30000000000000000,0.03,60.563399999999994,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,1305,Trade,Sell,secondary,0x590b69a5e24aed2c61c26a31378b8632b88ed45539c54165e78ae77a1d35b6d1,2023-11-20 14:07:59.000 UTC,18613494,30000000000000000,0.03,60.563399999999994,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,6956,Trade,Sell,secondary,0x590b69a5e24aed2c61c26a31378b8632b88ed45539c54165e78ae77a1d35b6d1,2023-11-20 14:07:59.000 UTC,18613494,30000000000000000,0.03,60.563399999999994,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x9690b63eb85467be5267a3603f770589ab12dc95,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,12366,Trade,Buy,secondary,0x693be53beb46e2049232c94076a0ef1022f2933b0f1566b0e93fe25d1cd415e6,2023-11-20 14:07:59.000 UTC,18613494,200000000000000000,0.2,403.75600000000003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0xc41ab2bef4e8a17d8e2089ee7a6aa25e4c640620,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,1550,Trade,Sell,secondary,0x590b69a5e24aed2c61c26a31378b8632b88ed45539c54165e78ae77a1d35b6d1,2023-11-20 14:07:59.000 UTC,18613494,30000000000000000,0.03,60.563399999999994,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,5614,Trade,Sell,secondary,0x590b69a5e24aed2c61c26a31378b8632b88ed45539c54165e78ae77a1d35b6d1,2023-11-20 14:07:59.000 UTC,18613494,30000000000000000,0.03,60.563399999999994,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,2934,Trade,Sell,secondary,0x590b69a5e24aed2c61c26a31378b8632b88ed45539c54165e78ae77a1d35b6d1,2023-11-20 14:07:59.000 UTC,18613494,30000000000000000,0.03,60.563399999999994,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,1244,Trade,Buy,secondary,0xac5c86ed292ea3bee35eb14798c0d020723b9da48729ee6400f9c84c1700e31c,2023-11-20 14:07:59.000 UTC,18613494,230000000000000000,0.23,464.31940000000003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x9249280cd13a963fdd97f64be72338d06e0e2166,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,929,Trade,Sell,secondary,0x590b69a5e24aed2c61c26a31378b8632b88ed45539c54165e78ae77a1d35b6d1,2023-11-20 14:07:59.000 UTC,18613494,30000000000000000,0.03,60.563399999999994,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,7634,Trade,Sell,secondary,0x590b69a5e24aed2c61c26a31378b8632b88ed45539c54165e78ae77a1d35b6d1,2023-11-20 14:07:59.000 UTC,18613494,30000000000000000,0.03,60.563399999999994,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,1183,Trade,Sell,secondary,0x590b69a5e24aed2c61c26a31378b8632b88ed45539c54165e78ae77a1d35b6d1,2023-11-20 14:07:59.000 UTC,18613494,30000000000000000,0.03,60.563399999999994,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,4210,Trade,Sell,secondary,0x590b69a5e24aed2c61c26a31378b8632b88ed45539c54165e78ae77a1d35b6d1,2023-11-20 14:07:59.000 UTC,18613494,30000000000000000,0.03,60.563399999999994,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,27,Trade,Sell,secondary,0x590b69a5e24aed2c61c26a31378b8632b88ed45539c54165e78ae77a1d35b6d1,2023-11-20 14:07:59.000 UTC,18613494,30000000000000000,0.03,60.563399999999994,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,5348,Trade,Sell,secondary,0x590b69a5e24aed2c61c26a31378b8632b88ed45539c54165e78ae77a1d35b6d1,2023-11-20 14:07:59.000 UTC,18613494,30000000000000000,0.03,60.563399999999994,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,7598,Trade,Sell,secondary,0x590b69a5e24aed2c61c26a31378b8632b88ed45539c54165e78ae77a1d35b6d1,2023-11-20 14:07:59.000 UTC,18613494,30000000000000000,0.03,60.563399999999994,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,4571,Trade,Sell,secondary,0x590b69a5e24aed2c61c26a31378b8632b88ed45539c54165e78ae77a1d35b6d1,2023-11-20 14:07:59.000 UTC,18613494,30000000000000000,0.03,60.563399999999994,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,75,Trade,Sell,secondary,0x590b69a5e24aed2c61c26a31378b8632b88ed45539c54165e78ae77a1d35b6d1,2023-11-20 14:07:59.000 UTC,18613494,30000000000000000,0.03,60.563399999999994,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,4879,Trade,buy,single item trade,0xf8eb4c8dc3bf6a67c98eb6357aff296ff34d28df949e4f5c4fb5edc2661643af,2023-11-20 14:07:59.000 UTC,18613494,171900000000000000,0.1719,347.028282,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x54044220ea06768ea07cae9af62a2d473b2122f5,0x39da41747a83aee658334415666f3ef92dd0d541
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,3491,Trade,buy,single item trade,0xf8eb4c8dc3bf6a67c98eb6357aff296ff34d28df949e4f5c4fb5edc2661643af,2023-11-20 14:07:59.000 UTC,18613494,171000000000000000,0.171,345.21138,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x54044220ea06768ea07cae9af62a2d473b2122f5,0x39da41747a83aee658334415666f3ef92dd0d541
ethereum,0xc374a204334d4edd4c6a62f0867c752d65e9579c,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,2734,Trade,buy,single item trade,0xd9788946e3d01f94ca82beaa3371bbcd652c0f87682044b535bd4eaeff804f60,2023-11-20 14:07:59.000 UTC,18613494,150000000000000000,0.15,302.817,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xf1b375aeb094c0c57d05f82c3a8154ea9f9eb070,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,4284,Trade,buy,single item trade,0xf8eb4c8dc3bf6a67c98eb6357aff296ff34d28df949e4f5c4fb5edc2661643af,2023-11-20 14:07:59.000 UTC,18613494,172000000000000000,0.172,347.23015999999996,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x54044220ea06768ea07cae9af62a2d473b2122f5,0x39da41747a83aee658334415666f3ef92dd0d541
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,2015,Trade,Buy,secondary,0x9619629d1a001ff40c8cbb65ee2cba82c72041f56be1b017d0a347c1e6344bc2,2023-11-20 14:08:11.000 UTC,18613495,230000000000000000,0.23,464.31940000000003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0xb11df61b3508ac8bc6f1790383a75fa20bf720b1,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x6864cc3b8cfdcfa8cfb22e9fe732cc6feff4e740,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,888322121091009116,Trade,Sell,secondary,0x176d3b7fe8266e71ff5447ec79bd60689a809e6c0b5f46b31dfecf26faf0d486,2023-11-20 14:08:11.000 UTC,18613495,430000000000000000,0.43,868.0754,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0x43e0598260b8e18cf9167c1e8db00d153292a79b,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1168,Trade,offer accepted,single item trade,0xc04da1596576de5fe8dd7726d7e7da5112f00d0dc686206ef0ce67da75b6af06,2023-11-20 14:08:11.000 UTC,18613495,105100000000000000,0.1051,212.173778,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,opensea,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x99a9b7c1116f9ceeb1652de04d5969cce509b069,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,471000092,Trade,buy,single item trade,0xf4592685d003821a309f95cdb4baa037d9d769aa85ed6b46a33fe87c082362ac,2023-11-20 14:08:11.000 UTC,18613495,150000000000000000,0.15,302.817,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x4c2bad6ded85c73dec25930c4d88d72a93512eff,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,3613,Trade,offer accepted,single item trade,0xc04da1596576de5fe8dd7726d7e7da5112f00d0dc686206ef0ce67da75b6af06,2023-11-20 14:08:11.000 UTC,18613495,105100000000000000,0.1051,212.173778,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,opensea,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,2311,Trade,buy,single item trade,0x0e089f0094a93b9c59ad29a2224b23b09529198dd1401118d4ca7b4c3f3ae2cf,2023-11-20 14:08:11.000 UTC,18613495,223000000000000000,0.223,450.18794,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x89a5a8843ca6bf3a487b5639205c49f019f55246,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1332,Trade,offer accepted,single item trade,0xc04da1596576de5fe8dd7726d7e7da5112f00d0dc686206ef0ce67da75b6af06,2023-11-20 14:08:11.000 UTC,18613495,105100000000000000,0.1051,212.173778,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,opensea,1,0xb789f3799e4613a2fe7b67cc9ebbff53a381b3cd,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0xfd1b0b0dfa524e1fd42e7d51155a663c581bbd50,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,11916,Trade,Sell,secondary,0xd7050a615a2cb94401e2a628565ae9b3d54da6d84a00921f0d56b20d782b6de1,2023-11-20 14:08:23.000 UTC,18613496,580000000000000000,0.58,1170.8924,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0x9d3acdd376f9ade61da40ec54b51e8104fb05b04,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x2d33bfe1c867346543ac245396dfc6c3ebc8534f,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,3812,Trade,Sell,secondary,0x2e4147113f7d956085e4f300a0b23c69b589ed2dee6ad25193005fff808f0daa,2023-11-20 14:08:23.000 UTC,18613496,80000000000000000,0.08,161.5024,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0x4004ef31c034d4bf1583c7c326704276c67aa838,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0xcaf94eb06d4de233c45b353723c387d3e440f3d6,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1,Trade,buy,single item trade,0xd4a8ce602b9126d602f9a752f7ad8cff41f67d4ffe8d271c950fc534127864bb,2023-11-20 14:08:23.000 UTC,18613496,205000000000000000,0.205,413.8499,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x79e561168835c783240a0637320d308897bd0922,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0xdf1d852febf9d780343eb7d4ce732db678b78581,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,2479,Trade,buy,single item trade,0x3de0c15879fc558ed866e8b908ef18038eb13b686ecfcfccd061df7121360666,2023-11-20 14:08:23.000 UTC,18613496,200000000000000000,0.2,403.75600000000003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xd894a639025947a312b27918ad4f76d154888888,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0xcaf94eb06d4de233c45b353723c387d3e440f3d6,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1,Trade,buy,single item trade,0xd4a8ce602b9126d602f9a752f7ad8cff41f67d4ffe8d271c950fc534127864bb,2023-11-20 14:08:23.000 UTC,18613496,828000000000000000,0.828,1671.54984,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,4,0x79e561168835c783240a0637320d308897bd0922,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
